gridID,startTime,smsIn,smsOut,callIn,callOut,internet
4855,2013-11-07 05:00:00,25.950298970454952,9.928245873264473,2.493259341007681,8.781225684073904,2524.22388130543
4855,2013-11-07 06:00:00,26.785970688055514,15.506522986399524,12.864767829275602,17.21806619359049,2792.5509473470074
4855,2013-11-07 07:00:00,148.74872400165725,100.01798584025029,65.08663200477994,97.9171004012323,4378.029033149434
4855,2013-11-07 08:00:00,618.2650476659472,278.7089331251246,281.6281356527334,327.34006621955155,7725.424063106191
4855,2013-11-07 09:00:00,834.3898399922924,421.02448266180085,487.83688699966507,458.9633005045225,10418.496753771637
4855,2013-11-07 10:00:00,825.6956976610777,375.0153580544857,499.5072350088496,537.5825942577618,10751.216390514219
4855,2013-11-07 11:00:00,949.8299802445412,418.1753052868708,559.2148563238994,567.8202852816357,10493.676892758162
4855,2013-11-07 12:00:00,1021.1492348406553,484.75073643575706,552.1093491928325,607.2676141238109,11192.505060067537
4855,2013-11-07 13:00:00,848.2654616534793,420.06983278418346,547.7586744247537,551.2678091866089,10667.352892283328
4855,2013-11-07 14:00:00,982.909564505595,474.17312655648084,526.6976326339693,513.4500761698199,10119.683144396326
4855,2013-11-07 15:00:00,815.0791787202769,345.3401352770486,566.3867482444458,577.3954599741896,10164.433913287628
4855,2013-11-07 16:00:00,958.5075947929743,439.6527610875999,553.7990126054852,599.9160129180226,10207.328084500106
4855,2013-11-07 17:00:00,830.9187823694409,327.6801159839293,548.2503665929369,550.2534250634315,8779.987670533266
4855,2013-11-07 18:00:00,694.9900001028559,386.6114662936066,627.5901748588842,627.6281504902239,9194.99421820366
4855,2013-11-07 19:00:00,648.3056488363994,368.79528595225327,493.05719409317055,549.1429330525303,8326.224547415924
4855,2013-11-07 20:00:00,552.3680876381653,288.62844036910764,329.93023330248127,365.44844349262075,7532.880583794143
4855,2013-11-07 21:00:00,500.5264450406288,307.6347152306031,217.6767559366539,223.15868387112047,7526.116349931477
4855,2013-11-07 22:00:00,331.6372858015074,240.56528622331282,163.2126869155581,126.42292027129528,7178.909708826555
4855,2013-11-07 23:00:00,279.0632875613545,181.7633029203815,111.58530245990414,85.80103018069357,6900.7510784103615
4855,2013-11-08 00:00:00,151.5780665923016,71.85163768685392,38.88138293347264,34.18147954955844,5063.282984565747
4855,2013-11-08 01:00:00,47.72129006715577,39.384246214084776,13.901924284219668,17.507935876028256,4003.0476773899163
4855,2013-11-08 02:00:00,22.06874562420835,4.454030373737036,4.480359041441687,7.0143377945711665,3207.4943391044844
4855,2013-11-08 03:00:00,26.44248799583606,10.928579148698136,2.1123569277434404,4.447337476649366,2938.2341380339803
4855,2013-11-08 04:00:00,16.930248782255234,6.82804841493085,0.153831781067792,1.8476603807621679,2693.28572899328
4855,2013-11-08 05:00:00,29.702565053385023,9.996124103047176,1.3153717821452129,3.4572482903302015,2670.280678456711
4855,2013-11-08 06:00:00,19.38453907569064,21.616382370360522,16.78489867140669,15.792688487404934,2870.9390336655447
4855,2013-11-08 07:00:00,163.75948063519513,120.05491082643915,70.96957328115101,99.82588154220879,4484.20475538955
4855,2013-11-08 08:00:00,587.3303689203439,263.41522465269213,265.9910834596796,287.14951784754055,8989.011715084982
4855,2013-11-08 09:00:00,848.2652996355163,374.69666095606783,417.147252188246,473.3900761750789,10229.532046496972
4855,2013-11-08 10:00:00,927.2700943186403,502.7723643639549,517.915209928719,558.9362360217698,10227.343847015974
4855,2013-11-08 11:00:00,1033.0615126610712,498.9125199241276,556.3033066139259,582.0513192667588,10760.055554868102
4855,2013-11-08 12:00:00,1038.2695792277539,488.2085894513014,591.6322646308523,577.5520968573809,11031.976858573345
4855,2013-11-08 13:00:00,1035.2567125767896,458.9670588143557,549.1398636290953,544.5165878737898,11594.948425799872
4855,2013-11-08 14:00:00,865.370724715348,461.2769790561021,539.7938949252454,614.617761046551,10021.899937591275
4855,2013-11-08 15:00:00,890.4043452502465,416.22844584381494,502.10975120154774,536.8036583518705,9057.928929954123
4855,2013-11-08 16:00:00,773.0015887452788,374.36149035307545,552.1671426542922,574.2011354998009,9582.108286163797
4855,2013-11-08 17:00:00,782.1958147409597,401.4309408887344,573.1214716610637,514.5739025540402,8631.26357645417
4855,2013-11-08 18:00:00,548.413074283645,275.67826186023564,530.7053291621845,519.4642901063676,8121.3212408801855
4855,2013-11-08 19:00:00,535.756652389136,270.1815042917764,501.09057683973765,471.27825854161847,7205.456555873608
4855,2013-11-08 20:00:00,474.2343024215344,202.72555657246528,307.67171403288944,328.97292713472666,6743.751801751761
4855,2013-11-08 21:00:00,379.8642627990388,224.69390865057866,186.27875335922002,223.64277536486128,6721.9195407022435
4855,2013-11-08 22:00:00,284.72285868664943,167.3993300935521,125.35403720178834,152.49552377927208,6034.644669166968
4855,2013-11-08 23:00:00,304.9017708575841,154.64552864813533,105.47015420804642,92.38884520250095,5863.386266102333
4855,2013-11-09 00:00:00,137.11064682642464,77.13924793969085,78.1361384590668,61.58645114713148,5413.282436211961
4855,2013-11-09 01:00:00,71.992700141098,40.306406423606475,22.41508618237013,31.6597604298983,4579.348224636941
4855,2013-11-09 02:00:00,30.64576983340407,27.414101295533236,11.38964536283299,13.996196324140461,3338.0744842975582
4855,2013-11-09 03:00:00,15.610736296684713,15.258579041373574,17.6332240833927,3.533563803670425,3046.230521369918
4855,2013-11-09 04:00:00,34.11317183160921,13.40347646848489,3.8078900570735303,1.9781149273533776,2816.8257308437474
4855,2013-11-09 05:00:00,18.325005939991286,10.506431451319443,6.703190100315703,3.7474131224967495,2636.2674459582836
4855,2013-11-09 06:00:00,14.935979997473199,6.018365981263661,10.528912753795842,9.289122798606428,2455.50033306597
4855,2013-11-09 07:00:00,93.38402167256886,44.408249077857285,25.178937086646688,38.67553514356197,3257.2564512108997
4855,2013-11-09 08:00:00,304.06663584392754,103.69527523657486,96.4938170993532,100.0795010111789,4606.237849465988
4855,2013-11-09 09:00:00,390.40891524522755,162.15191945924894,224.71376514326192,281.28966797469053,5576.707488369513
4855,2013-11-09 10:00:00,665.9409172804022,270.5398427464404,353.1978996022421,403.7140683167556,6731.769431277723
4855,2013-11-09 11:00:00,560.1002484895464,295.2331627130972,434.50466776103934,428.39353026858623,7687.87784402931
4855,2013-11-09 12:00:00,615.296295714868,378.5953228884303,461.81475734407195,445.9361681857293,7724.021472872528
4855,2013-11-09 13:00:00,549.0360759143288,303.39524953331295,387.2825120143372,413.482625799571,7123.991660914708
4855,2013-11-09 14:00:00,469.6195050720242,271.26126917343026,295.13689497561,310.8077596853656,6423.621316551228
4855,2013-11-09 15:00:00,533.9096701388075,240.45484966831208,287.8596697981346,284.313162972686,6254.605394775879
4855,2013-11-09 16:00:00,606.0246956827189,239.21474554692472,361.6578098878383,356.72473367013754,6896.731580174574
4855,2013-11-09 17:00:00,500.37593964581174,233.79298322391958,381.03224051163386,372.55464057938536,6944.489453403208
4855,2013-11-09 18:00:00,534.1947246038526,269.00721172091716,433.71274294755864,400.939807918945,7175.249384708753
4855,2013-11-09 19:00:00,526.0349120646223,247.18672988563145,375.2683573528491,406.327171846576,6608.592902822211
4855,2013-11-09 20:00:00,353.2398472288715,217.53906113071886,233.75386363011557,263.9137551757527,6167.112933134314
4855,2013-11-09 21:00:00,313.13496983869345,213.96244700597262,155.69486384560835,166.0250026260734,6197.97349376336
4855,2013-11-09 22:00:00,339.4015862909139,208.56944279993976,99.13356031626682,120.11129504160425,6475.951086682254
4855,2013-11-09 23:00:00,257.80702371294933,177.47172300458524,124.53596108167163,119.00668706860745,6263.95308003221
4855,2013-11-10 00:00:00,217.40735203207498,122.09525330883977,117.80150325963908,90.1683748673361,5395.124114902427
4855,2013-11-10 01:00:00,121.94256290030398,66.93108049599876,55.61961434262666,46.99817281399517,4346.924726920176
4855,2013-11-10 02:00:00,58.10438875566243,53.313775755938345,27.320562739881396,17.644118453324033,3387.8337514767695
4855,2013-11-10 03:00:00,35.37775821128512,23.798809669377277,8.658843306868127,14.490746184641106,2943.023739684719
4855,2013-11-10 04:00:00,7.803776287861251,4.559314562491683,0.9109803472961516,1.8488803605583004,2606.1419755486822
4855,2013-11-10 05:00:00,11.903079631104259,15.749171644634565,10.458015990638115,5.461579283511023,2627.1836997385226
4855,2013-11-10 06:00:00,16.32429741201382,17.7140785713315,6.236004535970671,8.306602688290795,2311.3600645420424
4855,2013-11-10 07:00:00,17.78542295675759,14.478019135348507,12.045536751043075,20.01551083739372,2606.4562753426053
4855,2013-11-10 08:00:00,191.28516649295963,42.72747882799384,41.51927122544877,42.63342744958738,2992.3384537404736
4855,2013-11-10 09:00:00,202.387093349485,139.68171142079134,89.28226023630424,113.30349351110468,3584.9415600923917
4855,2013-11-10 10:00:00,244.08493682241212,149.83881555059025,181.01516551338776,203.68827653598717,4811.468038549655
4855,2013-11-10 11:00:00,287.69733381692606,152.9873813732479,224.05043898797112,211.7526198020159,4840.691072227481
4855,2013-11-10 12:00:00,316.92324976624457,190.31376044272025,229.9580938421937,253.70663998047291,5295.963828376381
4855,2013-11-10 13:00:00,404.3866509540624,189.97252775034684,166.70385278368053,187.10484462109733,5428.232053126178
4855,2013-11-10 14:00:00,292.3950797232632,203.09695282547386,176.68187177860005,159.3481886662466,5545.257296208296
4855,2013-11-10 15:00:00,299.3712985568546,187.51604483928205,175.1020484293895,199.6196451584086,5685.277764170123
4855,2013-11-10 16:00:00,290.33242036849526,140.72455990201843,190.69468615976953,200.08993779288585,6212.479629444085
4855,2013-11-10 17:00:00,401.0582534256931,184.07321255798624,252.675150847976,279.59782265561813,6395.873420935679
4855,2013-11-10 18:00:00,367.782649830594,215.8802648627417,273.32957130845216,324.30390579614505,5965.14613680727
4855,2013-11-10 19:00:00,325.4306801076193,184.40653263597113,263.3062701678091,244.60426009678798,6089.919615131406
4855,2013-11-10 20:00:00,305.1081027338948,174.5600026742602,211.38789626310836,193.25805657649857,5788.3292901107325
4855,2013-11-10 21:00:00,324.02000142808913,175.62655551712118,115.55348796043519,131.0124044392397,6596.413549166446
4855,2013-11-10 22:00:00,251.74378761902244,157.84110168326265,95.93948932119056,75.68856846739261,6229.028523467472
4855,2013-11-10 23:00:00,190.02934012358782,121.86198064472124,64.08605198464201,60.49243684944936,4918.997722366092
4855,2013-11-11 00:00:00,66.93501608025242,43.45610416634993,34.29675815180826,23.524265820582578,4438.881084215959
4855,2013-11-11 01:00:00,53.93806081128438,35.68972995753889,9.278682263460906,5.07589173902229,3427.3136119057117
4855,2013-11-11 02:00:00,14.589046952434321,5.192331045527394,2.7070010050718465,2.0747021074092564,3025.8022825999624
4855,2013-11-11 03:00:00,7.345343709005792,3.728553732870158,2.6928723408931012,0.8390156062033478,2832.6736244221
4855,2013-11-11 04:00:00,6.072500411635295,0.2048993615469591,0.0719647410928035,2.536790515271804,2507.4290840770313
4855,2013-11-11 05:00:00,12.16454515066644,6.562555637678181,3.805469623404054,2.4922524390920975,2438.7188972935564
4855,2013-11-11 06:00:00,27.794176593258573,12.90171208091123,5.08564386422572,11.39568297354353,2506.085836371237
